Unnamed: 0,pl_rade,pl_bmasse,pl_dens,pl_orbper,pl_orbsmax,st_teff,st_rad,st_mass,st_met,sy_snum,sy_pnum,sy_dist,esi,p_habitable,pl_name,ra,dec,travel_time_years
487,2.0,4.66,3.2,6.034,0.0513,3810.0,0.54,0.58,-0.1,1,2,72.9105,0.4664782146692279,1,K2-240 b,227.849371,-17.8754464,951.217347158146
488,1.8,3.89,3.67,20.523,0.1159,3810.0,0.54,0.58,-0.1,1,2,72.9105,0.5181896279725785,1,K2-240 c,227.849371,-17.8754464,951.217347158146
489,2.55,7.04,2.33,26.8199,0.1567,5262.0,0.75,0.71,-0.44,1,1,149.464,0.3898876907306425,1,K2-241 b,181.2386829,-6.8052985,1949.9626195903902
490,2.54,6.99,2.34,6.51389,0.0494,3459.0,0.37,0.38,-0.01,1,1,109.237,0.383802119303761,1,K2-242 b,179.8358421,-6.5178542,1425.146300622193
491,1.75,3.71,3.8,21.06884,0.1418,5677.0,0.92,0.86,-0.29,1,1,212.902,0.5317615235977139,1,K2-244 b,183.4686492,-3.8318097,2777.5982285770037
492,4.34,17.4,1.17,11.89307,0.0959,5793.0,1.25,0.83,-0.45,1,1,456.064,0.2901336078780235,1,K2-245 b,185.181563,-1.5909138,5949.979608071989
493,3.49,12.0,1.55,5.76918,0.0602,5610.0,0.94,0.87,-0.19,1,1,703.616,0.3146783238362632,1,K2-246 b,181.6296115,-1.1606,9179.63455110068
494,2.12,5.14,2.96,2.25021,0.0304,4667.0,0.69,0.74,-0.08,1,2,258.113,0.4419847878232599,1,K2-247 b,188.8935189,-10.0692793,3367.437654755221
495,2.19,5.43,2.84,6.49424,0.0615,4667.0,0.69,0.74,-0.08,1,2,258.113,0.4315533465949439,1,K2-247 c,188.8935189,-10.0692793,3367.437654755221
496,2.57,7.13,2.31,7.17256,0.0699,5528.0,0.92,0.88,-0.1,1,1,406.254,0.3808973213706726,1,K2-248 b,182.8173343,-9.4141696,5300.139927066547
497,3.44,24.5,3.31,3.48456408,0.0287,3207.0,0.29,0.26,0.15,1,1,44.9565,0.3764578601196821,1,K2-25 b,63.2739346,15.2477027,586.5191250576418
498,2.44,6.53,2.47,4.01457,0.0459,5172.0,0.81,0.8,-0.09,1,1,414.708,0.3949429667704214,1,K2-250 b,185.0315429,-8.9757427,5410.433937570863
499,2.35,6.12,2.59,9.30075,0.0694,3717.0,0.49,0.52,-0.04,1,1,147.03,0.4084149049586408,1,K2-251 b,190.6892403,-8.5359826,1918.2077554352559
500,1.74,3.68,3.84,13.81513,0.1041,5152.0,0.82,0.79,-0.09,1,1,228.839,0.5325701798039792,1,K2-252 b,182.3663818,-8.3096141,2985.518224485129
501,1.63,3.29,4.17,4.09639,0.0448,4629.0,0.67,0.71,-0.14,1,2,227.775,0.562913191469374,1,K2-254 b,185.5507926,-4.7172908,2971.6368869908547
502,2.19,5.43,2.84,12.11839,0.0923,4629.0,0.67,0.71,-0.14,1,2,227.775,0.4334903070066618,1,K2-254 c,185.5507926,-4.7172908,2971.6368869908547
503,2.9,8.75,1.97,1.96417,0.0274,4676.0,0.69,0.71,-0.14,1,1,191.608,0.3484747480691002,1,K2-255 b,189.9128532,-3.3705631,2499.7888295139664
504,0.83,0.498,4.79,1.60588,0.0216,3725.0,0.5,0.52,-0.03,1,1,64.0065,0.6968904138679077,1,K2-257 b,188.278284,-1.9532879,835.0524702323792
505,2.67,7.61,2.2,14.5665,0.0962,3785.0,0.52,0.56,-0.13,1,1,99.0504,0.3731692408149945,1,K2-26 b,94.2064312,24.5958335,1292.2481497583094
506,2.41,14.9,5.8,50.818947,0.2573,5368.0,0.85,0.88,-0.08,1,1,162.481,0.5385562797314957,1,K2-263 b,129.6821253,15.6806039,2119.7872156082144
507,2.231,5.61,2.78,5.840002,0.05023,3660.0,0.47,0.5,-0.013,1,2,185.605,0.4250326862289746,1,K2-264 b,131.3583524,19.698401,2421.471471451817
508,2.668,7.6,2.2,19.660302,0.11283,3660.0,0.47,0.5,-0.013,1,2,185.605,0.375087070844071,1,K2-264 c,131.3583524,19.698401,2421.471471451817
509,1.71,6.54,7.1,2.369172,0.03376,5477.0,0.98,0.92,0.078,2,1,138.671,0.5370849290600712,1,K2-265 b,342.0316493,-14.4947789,1809.1531500643566
510,3.3,11.26782,1.72,0.658524,0.01306,4285.0,0.7,0.69,-0.12,2,4,77.5586,0.3238208820748859,1,K2-266 b,157.9356855,0.9372782,1011.8581787437995
511,0.705,0.29013,4.55,7.814,0.0679,4285.0,0.7,0.69,-0.12,2,4,77.5586,0.6534902787814362,1,K2-266 c,157.9356855,0.9372782,1011.8581787437995
512,2.93,8.9,2.03,14.697,0.1035,4285.0,0.7,0.69,-0.12,2,4,77.5586,0.3532946092881077,1,K2-266 d,157.9356855,0.9372782,1011.8581787437995
513,2.73,14.3,2.21,19.482,0.1249,4285.0,0.7,0.69,-0.12,2,4,77.5586,0.371576141498263,1,K2-266 e,157.9356855,0.9372782,1011.8581787437995
514,1.5,2.86,4.66,2.151676,0.0308,5106.0,0.78,0.84,0.03,1,5,327.783,0.6112095200329334,1,K2-268 b,133.7094899,11.8482712,4276.378240494011
515,2.69,7.7,2.17,9.327527,0.0819,5106.0,0.78,0.84,0.03,1,5,327.783,0.3691167310277874,1,K2-268 c,133.7094899,11.8482712,4276.378240494011
516,1.38,2.48,5.19,1.543069,0.0247,4877.0,0.77,0.85,0.26,1,2,280.518,0.665625445324043,1,K2-270 b,131.2665588,13.5497322,3659.741570694328
517,2.95,9.01,1.93,4.400028,0.0497,4877.0,0.77,0.85,0.26,1,2,280.518,0.3455999771694431,1,K2-270 c,131.2665588,13.5497322,3659.741570694328
518,7.28,41.8,0.595,8.562421,0.077,5644.0,0.99,0.83,-0.3,1,1,564.454,0.2627693651078373,1,K2-271 b,125.2239144,16.0907958,7364.075633452028
519,3.13,9.96,1.78,14.4536756,0.1007,5397.0,0.83,0.86,-0.09,1,1,423.065,0.3365767884039141,1,K2-272 b,132.6211743,17.5423852,5519.4624502021115
520,2.08,4.98,3.04,14.1330314,0.0964,5044.0,0.7,0.79,-0.16,1,1,228.327,0.4535723962756575,1,K2-274 b,129.2823699,20.3992512,2978.838483134501
521,2.34,6.08,2.61,3.2809626,0.0277,4841.0,0.69,0.77,-0.06,1,2,123.438,0.4079406975598985,1,K2-275 b,132.1698795,20.4550162,1610.417798513345
522,2.21,5.52,2.81,8.4388385,0.0881,4841.0,0.69,0.77,-0.06,1,2,123.438,0.4290968451069375,1,K2-275 c,132.1698795,20.4550162,1610.417798513345
523,3.77,13.7,1.4,18.718269,0.1291,5139.0,0.85,0.82,0.07,1,1,488.152,0.3080617711541977,1,K2-276 b,125.9528309,22.6339399,6368.611523030884
524,1.21,1.92,5.96,7.122605,0.067,5558.0,0.86,0.79,-0.37,1,1,182.983,0.7024280951136794,1,K2-279 b,204.7792935,-6.0417592,2387.2638897694987
525,2.32,5.99,2.64,2.260455,0.0214,3214.0,0.29,0.26,0.26,1,1,62.9969,0.4104337972328477,1,K2-28 b,335.6233145,-7.9563525,821.8808552566093
526,2.5,6.8,2.39,4.169783,0.0499,5499.0,1.0,0.95,-0.23,1,2,496.289,0.3876291569593723,1,K2-282 b,13.4321524,7.9952914,6474.769834300534
527,2.78,8.15,2.08,4.795069,0.04771,4140.0,0.61,0.63,0.0,1,1,107.272,0.3593259465960803,1,K2-284 b,79.1407971,20.2549034,1399.5101839151926
528,2.59,9.68,3.07,3.471745,0.03817,4975.0,0.79,0.83,0.0,1,4,154.961,0.4058446853237544,1,K2-285 b,349.3843458,1.3001522,2021.6785145208644
529,3.53,15.68,1.95,7.138048,0.0824,4975.0,0.79,0.83,0.0,1,4,154.961,0.3262951281330118,1,K2-285 c,349.3843458,1.3001522,2021.6785145208644
530,2.1,5.06,3.0,27.359,0.1768,3926.0,0.62,0.64,0.0,1,1,76.1486,0.4544910533604351,1,K2-286 b,233.3698192,-16.7737113,993.4627972899211
531,1.9,4.27,3.42,31.393463,0.164,3341.0,0.32,0.33,-0.21,2,1,65.6138,0.4972668017877122,1,K2-288 B b,55.4442857,18.2684913,856.0219004528177
532,1.589,6.49,8.84,2.225177,0.03261,5520.0,0.9,0.93,0.08,1,1,90.0562,0.4904785779561348,1,K2-291 b,76.44594,21.548199,1174.9064902742873
533,2.078,5.11,3.11,10.0546535,0.0747,3844.0,0.55,0.55,-0.157,1,3,44.0727,0.4551057637585046,1,K2-3 b,172.3353708,-1.4551364,574.988743405913
534,1.582,2.68,3.7,24.646729,0.1357,3844.0,0.55,0.55,-0.157,1,3,44.0727,0.5574491699901185,1,K2-3 c,172.3353708,-1.4551364,574.988743405913
535,1.458,2.2,17.5,44.55603,0.2014,3844.0,0.55,0.55,-0.157,1,3,44.0727,0.3872151188043493,1,K2-3 d,172.3353708,-1.4551364,574.988743405913
536,5.299,15.0,0.55,8.992,0.0795,5271.0,0.86,0.83,-0.06,2,4,157.682,0.2657088637324294,1,K2-32 b,252.426008,-19.5430504,2057.1776868159013
537,3.134,8.1,1.43,20.66093,0.13843,5271.0,0.86,0.83,-0.06,2,4,157.682,0.3281802196097473,1,K2-32 c,252.426008,-19.5430504,2057.1776868159013
538,3.484,6.7,0.87,31.71701,0.18422,5271.0,0.86,0.83,-0.06,2,4,157.682,0.3051547879633591,1,K2-32 d,252.426008,-19.5430504,2057.1776868159013
539,1.212,2.1,6.3,4.34934,0.04899,5271.0,0.86,0.83,-0.06,2,4,157.682,0.682559827661335,1,K2-32 e,252.426008,-19.5430504,2057.1776868159013
540,1.32,2.3,5.5,2.399964,0.031,4402.71,0.62,0.7,0.04,1,2,252.596,0.6982134808189734,1,K2-35 b,170.1031027,1.2858679,3295.460832428238
541,1.93,4.38,3.35,5.608352,0.055,4402.71,0.62,0.7,0.04,1,2,252.596,0.4812732573522824,1,K2-35 c,170.1031027,1.2858679,3295.460832428238
542,2.25,5.69,2.74,5.7385647,0.0632,5790.0,0.92,0.96,-0.12,1,1,500.497,0.4216971636884001,1,K2-355 b,124.6426189,13.5027816,6529.66895852601
543,2.29,5.86,2.68,21.0267366,0.1599,5568.0,0.86,0.9,-0.11,1,1,355.54,0.4210935078489005,1,K2-356 b,128.3219134,13.6613758,4638.506327738902
544,2.68,7.65,2.18,11.2510285,0.0863,5650.0,0.91,0.93,-0.07,1,1,480.307,0.3707293827901503,1,K2-358 b,133.8081054,18.9497263,6266.262751750265
545,1.43,4.3,8.0,1.422614,0.02288,4916.0,0.72,0.79,-0.03,1,2,109.749,0.5520794710413377,1,K2-36 b,169.4490102,3.8665038,1431.826041972821
546,3.2,7.9,1.3,5.340888,0.05528,4916.0,0.72,0.79,-0.047,1,2,109.749,0.3166235080640427,1,K2-36 c,169.4490102,3.8665038,1431.826041972821
547,1.61,3.22,4.24,4.44117,0.0511,5413.0,0.85,0.9,-0.03,1,3,179.943,0.5699583733035168,1,K2-37 b,243.4509662,-24.7870527,2347.602925500144
548,2.75,8.0,2.11,6.42904,0.0654,5413.0,0.85,0.9,-0.03,1,3,179.943,0.3625714706367289,1,K2-37 c,243.4509662,-24.7870527,2347.602925500144
549,2.73,7.9,2.13,14.09189,0.1103,5413.0,0.85,0.9,-0.03,1,3,179.943,0.3670416145989399,1,K2-37 d,243.4509662,-24.7870527,2347.602925500144
550,2.1,5.06,3.0,10.003417,0.078,4014.73,0.57,0.64,-0.12,1,1,231.828,0.4483578596051928,1,K2-4 b,174.7455392,-3.9055746,3024.5138238933855
551,0.76,0.363,4.55,0.8094,0.0117,4116.0,0.7,0.81,-0.205,1,2,285.162,0.6651427325627831,1,K2-413 b,353.4175668,-7.6120272,3720.328912163697
552,1.233,2.05,6.01,5.3301,0.0426,4116.0,0.7,0.81,-0.205,1,2,285.162,0.6928974096855325,1,K2-413 c,353.4175668,-7.6120272,3720.328912163697
553,1.219,1.98,6.01,4.3696,0.0487,4343.0,0.73,0.81,-0.102,1,2,260.036,0.6962933425313302,1,K2-414 b,351.6361913,-4.6066569,3392.525823929553
554,1.929,4.38,3.35,6.669,0.0552,4343.0,0.73,0.81,-0.102,1,2,260.036,0.4817669710828459,1,K2-414 c,351.6361913,-4.6066569,3392.525823929553
555,10.55,196.0,0.916,20.35847252,0.1208,3711.0,0.54,0.56,-0.11,2,1,268.685,0.2744840365270233,1,K2-419 A b,135.0194934,13.2737056,3505.3638765498317
556,2.05,4.86,3.1,19.1541,0.13821,6256.0,1.29,0.96,-0.32,1,1,449.237,0.4611152511276111,1,K2-46 b,174.2662454,-0.90721,5860.912041273672
557,1.89,4.23,3.44,31.6372,0.1779,5054.0,0.76,0.75,-0.224,1,1,349.881,0.4995475314818123,1,K2-47 b,168.5825696,2.7805614,4564.676920896706
558,2.24,5.65,2.76,20.5065,0.1344,4899.0,0.73,0.77,-0.19,1,1,313.764,0.4285299635804896,1,K2-48 b,176.1233077,3.2723812,4093.48118191109
559,1.91,4.31,3.4,5.73594,0.0532,3930.0,0.57,0.61,-0.33,1,2,202.943,0.4860267450122693,1,K2-5 b,169.3034598,-1.8778254,2647.6694314853917
560,2.26,5.73,2.73,10.93241,0.0818,3930.0,0.57,0.61,-0.33,1,2,202.943,0.422165321549594,1,K2-5 c,169.3034598,-1.8778254,2647.6694314853917
561,1.59,3.15,4.31,8.7529,0.0705,4326.0,0.55,0.61,-0.113,1,2,257.443,0.5784755961262159,1,K2-50 b,169.483654,5.988289,3358.696586972172
562,2.6,7.27,2.27,12.20772,0.098,5263.0,0.81,0.85,-0.037,1,1,138.018,0.3792347669637468,1,K2-53 b,244.1419684,-20.4005984,1800.6338705683406
563,2.68,7.65,2.18,7.05254,0.0692,5413.0,0.86,0.89,0.11,1,3,181.746,0.3692840389507192,1,K2-58 b,333.8218395,-14.049857,2371.125530295423
564,1.62,3.26,4.21,2.53726,0.035,5413.0,0.86,0.89,0.11,1,3,181.746,0.566073525941987,1,K2-58 c,333.8218395,-14.049857,2371.125530295423
565,1.71,3.57,3.92,22.8827,0.1517,5413.0,0.86,0.89,0.11,1,3,181.746,0.5442151688453113,1,K2-58 d,333.8218395,-14.049857,2371.125530295423
566,2.5,6.8,2.39,30.94191,0.1898,5850.0,0.96,0.97,-0.14,1,1,316.819,0.3970621306025276,1,K2-6 b,178.1921152,-1.1984418,4133.337841727826
567,2.14,5.22,2.93,6.67202,0.0636,4880.0,0.73,0.77,-0.29,1,2,112.467,0.4401945938520562,1,K2-62 b,334.3645089,-12.1874776,1467.2860751583821
568,2.14,5.22,2.93,16.1966,0.1148,4880.0,0.73,0.77,-0.29,1,2,112.467,0.44349409250372,1,K2-62 c,334.3645089,-12.1874776,1467.2860751583821
569,1.58,3.12,4.35,12.6475,0.1014,5213.0,0.84,0.87,-0.34,1,1,72.2,0.5836324029172374,1,K2-65 b,333.2125206,-10.9261373,941.947901397167
570,1.58,3.12,4.35,8.05428,0.0708,4746.0,0.68,0.73,-0.21,1,1,168.652,0.5820459700366755,1,K2-68 b,334.0195539,-10.5673649,2200.2963638010388
571,2.31,5.95,2.65,19.5666,0.1402,6060.0,0.98,0.96,-0.21,1,1,377.822,0.417675421636474,1,K2-74 b,339.9192984,-8.7145697,4929.2055401894795
572,3.58,12.5,1.5,10.35239,0.0856,4870.0,0.74,0.78,-0.02,1,2,403.513,0.3124051647880677,1,K2-8 b,169.7935178,-0.2844389,5264.379827375001
573,2.41,6.39,2.51,5.06416,0.0532,4870.0,0.74,0.78,-0.02,1,2,403.513,0.3991037243885102,1,K2-8 c,169.7935178,-0.2844389,5264.379827375001
574,2.01,4.7,3.18,19.0918,0.135,5441.0,0.87,0.9,0.07,1,3,200.802,0.4690015079544551,1,K2-80 b,59.037486,13.5590288,2619.7371536891123
575,1.47,2.76,4.77,5.605,0.0596,5441.0,0.87,0.9,0.07,1,3,200.802,0.6242990714476355,1,K2-80 c,59.037486,13.5590288,2619.7371536891123
576,1.2,1.87,5.95,0.684559,0.013,4427.0,0.68,0.68,-0.36,1,1,97.2179,0.703516903943191,1,K2-85 b,59.464829,18.4649505,1268.3406770531806
577,1.96,4.5,3.28,8.77683,0.077,5482.0,0.76,0.79,-0.35,1,1,258.699,0.4756279570379047,1,K2-86 b,51.5531053,18.6355718,3375.0828274729324
578,2.25,5.69,2.74,18.4498,0.091,3390.0,0.31,0.3,-0.25,1,1,82.9631,0.4261086415165985,1,K2-9 b,176.263724,0.0054085,1082.3672844654197
579,2.6,7.27,2.27,13.733314,0.096,4484.0,0.62,0.63,-0.225,1,2,134.188,0.3797654750507988,1,K2-90 b,59.1527391,22.4724517,1750.666274136884
580,1.3,2.24,5.6,2.900706,0.035,4421.98,0.63,0.7,-0.225,1,2,134.188,0.6984765397236387,1,K2-90 c,59.1527391,22.4724517,1750.666274136884
581,3.31,11.0,1.67,10.1346454,0.0525,3566.0,0.4,0.41,0.1,1,1,179.854,0.3252036722114375,1,K2-95 b,129.3625717,18.9766197,2346.4417985856794
582,3.438,9.5,1.29,10.91647,0.095822,5466.0,0.9,0.99,0.27,1,3,376.863,0.3104334400542592,1,KOI-142 b,,,4916.694071526877
583,1.13,2.23,9.95,34.169,0.1949,5233.0,0.84,0.9,0.08,1,4,501.574,0.576259332448344,1,KOI-1831 d,,,6543.719898828014
584,2.58,11.02,4.5,7.685,0.0634,4413.0,0.67,0.68,-0.58,1,3,290.324,0.471397553946846,1,KOI-1833 d,,,3787.674273202647
585,2.802,7310.05336,2000.0,19.00547,0.5,5900.0,1.2,0.91,-0.37,1,1,1369.87,0.1841657102355804,1,KOI-2513.01,,,17871.83063278306
586,1.19,9.2,10.0,21.185,0.1462,6001.0,1.25,0.86,-0.543,1,2,887.064,0.5531661918201799,1,KOI-3503 b,,,11572.96500283901
587,1.21,10.36,10.0,31.828,0.1911,6001.0,1.25,0.86,-0.543,1,2,887.064,0.5515501897314307,1,KOI-3503 c,,,11572.96500283901
588,1.31,2.27,5.55,7.008151,0.074,6080.0,1.2,1.2,-0.12,1,8,848.254,0.7004066372165779,1,KOI-351 b,,,11066.63538991347
589,1.19,1.81,5.9,8.719375,0.089,6080.0,1.2,1.2,-0.12,1,8,848.254,0.7117976165698131,1,KOI-351 c,,,11066.63538991347
590,2.87,8.6,2.0,59.73667,0.32,6080.0,1.2,1.2,-0.12,1,8,848.254,0.3720779061030903,1,KOI-351 d,,,11066.63538991347
591,2.66,7.56,2.21,91.93913,0.42,6080.0,1.2,1.2,-0.12,1,8,848.254,0.4042420694234979,1,KOI-351 e,,,11066.63538991347
592,2.88,8.65,1.99,124.9144,0.48,6080.0,1.2,1.2,-0.12,1,8,848.254,0.3994599535245669,1,KOI-351 f,,,11066.63538991347
593,8.1,254.264,0.272128,210.60697,0.71,6080.0,1.2,1.2,-0.12,1,8,848.254,0.3473843420841723,1,KOI-351 g,,,11066.63538991347
594,11.3,381.396,0.911829,331.60059,1.01,6080.0,1.2,1.2,-0.12,1,8,848.254,0.4487027933595655,1,KOI-351 h,,,11066.63538991347
595,2.22,5.56,2.79,6.8430344,0.0678,5241.0,0.87,0.88,0.058,1,1,264.995,0.4268208442474519,1,KOI-7368 b,,,3457.222771893937
596,2.34,6.08,2.61,24.278553,0.1456,4324.0,0.79,0.76,-0.06,2,1,271.277,0.4152623295246316,1,KOI-7913 b,,,3539.1800671373862
597,1.71,10.5,10.1,3.743208,0.05119,6182.0,1.52,1.28,0.023,2,4,477.052,0.4326809549828167,1,KOI-94 b,,,6223.796817968439
598,4.32,15.6,0.91,10.423648,0.1013,6182.0,1.52,1.28,0.023,2,4,477.052,0.2828745407802919,1,KOI-94 c,,,6223.796817968439
599,4.3,17.1,1.18,4.2881785,0.0504,5295.0,0.82,0.93,0.12,1,2,252.667,0.2882806821614189,1,KOI-984 b,,,3296.387124685845
600,2.54,7.0,2.35,121.54,0.311,3550.0,0.29,0.28,-0.89,1,1,3.93305,0.4303503807076702,1,Kapteyn c,77.9586613,-45.0430198,51.31202484196852
601,1.47,3.26,5.57,0.8374907,0.01685,5708.0,1.06,0.91,-0.15,1,3,185.506,0.6609653261985886,1,Kepler-10 b,,,2420.179880839098
602,2.355,11.4,4.78,45.294301,0.241,5708.0,1.06,0.91,-0.15,1,3,185.506,0.5167704269386189,1,Kepler-10 c,,,2420.179880839098
603,3.61,12.68,1.48,151.04,0.5379,5708.0,1.06,0.91,-0.15,1,3,185.506,0.3703517609777558,1,Kepler-10 d,285.679298,50.2414842,2420.179880839098
604,1.32,7.34,14.25,6.88705,0.073063,5825.0,1.49,1.08,0.02,1,4,304.645,0.4352438367729214,1,Kepler-100 b,,,3974.5113354728524
605,2.2,7.05,1.721102,12.8159,0.110537,5825.0,1.49,1.08,0.02,1,4,304.645,0.3949906628262896,1,Kepler-100 c,,,3974.5113354728524
606,1.61,3.0,2.695922,35.3331,0.217335,5825.0,1.49,1.08,0.02,1,4,304.645,0.5162193854960424,1,Kepler-100 d,,,3974.5113354728524
607,5.27,24.14272,0.906,60.888588,0.312392,5884.0,1.51,1.1,0.07,1,4,304.645,0.2940742238008664,1,Kepler-100 e,291.3861294,41.9901394,3974.5113354728524
608,3.15,10.1,1.78,14.30511983,0.1129,5491.0,0.88,0.9,-0.03,1,2,928.978,0.3357405319585553,1,Kepler-1001 b,,,12119.790547702736
609,1.578,3.11,4.35,9.18186,0.084,5376.0,0.84,0.93,-0.16,1,2,928.978,0.5828072135742638,1,Kepler-1001 c,,,12119.790547702736
610,1.54,2.99,4.5,19.76172042,0.1464,5328.0,0.74,0.78,-0.4,1,1,1081.738,0.6011985885944487,1,Kepler-1006 b,,,14112.754002237793
611,1.44,2.67,4.91,5.18500207,0.048,4587.0,0.7,0.73,0.03,1,1,365.0,0.6380006258382119,1,Kepler-1007 b,,,4761.924986287618
612,1.28,2.18,5.71,12.43931193,0.0951,5066.0,0.78,0.81,-0.01,2,1,282.565,0.7002536852637414,1,Kepler-1008 b,,,3686.447489727015
613,2.17,5.35,2.88,11.35011917,0.0796,4027.0,0.57,0.59,-0.12,1,1,355.019,0.436768460370315,1,Kepler-1009 b,,,4631.709169059845
614,2.32,5.99,2.64,34.2685705,0.193,5253.0,0.82,0.86,-0.01,1,1,579.273,0.4217346240649913,1,Kepler-1010 b,,,7557.409787895306
615,1.29,2.21,5.66,5.50860439,0.0585,5556.0,0.91,0.95,0.05,1,1,411.077,0.6982924337940913,1,Kepler-1012 b,,,5363.062568734671
616,2.15,5.27,2.91,18.93054959,0.137,4954.0,0.76,0.81,0.04,1,1,422.246,0.4426402740904996,1,Kepler-1013 b,,,5508.777473315071
617,2.39,6.3,2.54,16.57110363,0.121,5388.0,0.84,0.88,-0.06,1,1,624.8,0.405783066109829,1,Kepler-1014 b,,,8151.371866938365
618,1.46,2.73,4.82,1.41122985,0.0221,4433.0,0.67,0.7,0.01,1,1,194.182,0.627627982431442,1,Kepler-1019 b,,,2533.370185444663
619,0.46,1.1,62.0,5.286965,0.05521,4909.0,0.72,0.8,0.11,1,5,107.796,0.3186755743908587,1,Kepler-102 b,,,1406.346481703726
620,0.567,1.7,52.0,7.071392,0.06702,4909.0,0.72,0.8,0.11,1,5,107.796,0.3412827466694008,1,Kepler-102 c,,,1406.346481703726
621,1.154,3.0,10.7,10.311767,0.08618,4909.0,0.72,0.8,0.11,1,5,107.796,0.5418541800537581,1,Kepler-102 d,,,1406.346481703726
622,2.17,4.7,2.5,16.1456994,0.1162,4909.0,0.72,0.8,0.11,1,5,107.796,0.4246578168345548,1,Kepler-102 e,,,1406.346481703726
623,0.861,4.3,37.0,27.453592,0.1656,4909.0,0.72,0.8,0.11,1,5,107.796,0.4233734537030941,1,Kepler-102 f,,,1406.346481703726
624,2.28,5.82,2.7,96.9151496,0.3878,5227.0,0.8,0.87,0.0,1,1,415.358,0.4527373071319103,1,Kepler-1020 b,,,5418.914077957404
625,2.36,6.17,2.58,10.99469878,0.0805,4445.0,0.68,0.71,0.06,1,1,420.042,0.4077840349081633,1,Kepler-1022 b,,,5480.0232742197895
626,2.21,5.52,2.81,36.5156053,0.1977,4948.0,0.75,0.79,-0.02,1,1,351.239,0.4391239192163702,1,Kepler-1026 b,,,4582.393891119661
627,0.89,0.64,4.99,1.9078052,0.0295,5436.0,0.82,0.91,-0.06,2,1,405.104,0.725194215154929,1,Kepler-1027 b,,,5285.136601767284
628,1.33,2.33,5.44,2.51462432,0.0354,5522.0,0.87,0.9,-0.09,1,1,607.916,0.6922402744741336,1,Kepler-1028 b,,,7931.096958805542
629,1.26,2.13,5.85,4.41769648,0.047,5030.0,0.77,0.82,0.01,1,1,366.656,0.6945222689666292,1,Kepler-1029 b,,,4783.529774718555
630,2.48,6.71,2.42,19.32952416,0.1338,4983.0,0.76,0.8,-0.01,1,1,758.702,0.3954210929228218,1,Kepler-1030 b,,,9898.306879305172
631,1.87,4.16,3.5,3.29011795,0.0361,4647.0,0.71,0.77,0.16,1,1,673.01,0.4948337722682586,1,Kepler-1032 b,,,8780.337356223094
632,2.26,5.73,2.73,12.12400943,0.0965,5198.0,0.8,0.83,-0.06,1,1,654.549,0.4225782092498161,1,Kepler-1034 b,,,8539.488322875544
633,1.28,2.18,5.71,1.06378867,0.0198,5105.0,0.78,0.82,-0.03,1,1,446.914,0.6963631371261578,1,Kepler-1037 b,,,5830.605324169162
634,3.53,12.2,1.52,148.4603382,0.5238,5335.0,0.83,0.87,-0.04,1,2,584.136,0.3722569902411405,1,Kepler-1038 b,,,7620.854284356448
635,1.416,2.59,5.01,7.1276598,0.0692,5159.0,0.82,0.87,0.16,1,2,584.136,0.6493535229759665,1,Kepler-1038 c,,,7620.854284356448
636,1.46,2.73,4.82,0.93488424,0.0184,4870.0,0.74,0.79,0.01,1,1,306.91,0.6274675430271545,1,Kepler-1039 b,,,4004.0613631274864
637,3.1,19.6,4.064848,11.427548,0.094,5711.0,1.35,0.82,-0.38,2,3,400.785,0.4237749096980709,1,Kepler-104 b,,,5228.789330491185
638,3.13,7.14431,2.994855,23.668205,0.153,5711.0,1.35,0.82,-0.38,2,3,400.785,0.3816204034699916,1,Kepler-104 c,,,5228.789330491185
639,3.58,5.54022,1.668541,51.755394,0.257,5711.0,1.35,0.82,-0.38,2,3,400.785,0.3325477870821645,1,Kepler-104 d,,,5228.789330491185
640,2.19,5.43,2.84,10.13202575,0.0756,4815.0,0.72,0.75,-0.1,1,1,659.0,0.4328027927489623,1,Kepler-1042 b,,,8597.557714968601
641,1.61,3.22,4.24,6.92101021,0.059,4651.0,0.7,0.75,0.01,1,1,556.006,0.5708039900537139,1,Kepler-1048 b,,,7253.859901166666
642,0.95,0.809,5.18,3.27346074,0.0349,3864.0,0.49,0.51,-0.33,1,1,162.006,0.754762600464172,2,Kepler-1049 b,,,2113.5901899411283
643,1.31,4.6,11.2,7.1262,0.0711,5827.0,0.89,0.96,-0.19,1,2,459.223,0.4882100514297474,1,Kepler-105 c,,,5991.193090350571
644,2.3,5.9,2.66,180.921729,0.6135,5818.0,0.85,0.94,-0.22,1,2,943.444,0.4908011569227339,1,Kepler-1052 c,,,12308.51933359763
645,0.98,0.904,5.28,2.41435165,0.0315,4529.0,0.69,0.74,0.1,1,1,151.129,0.7698782759098669,2,Kepler-1053 b,,,1971.684825349757
646,1.23,2.04,6.02,2.29503623,0.0331,5723.0,0.94,0.98,-0.02,1,1,389.397,0.6921091065276618,1,Kepler-1055 b,,,5080.217270919012
647,2.72,7.85,2.14,110.96546,0.3679,4644.0,0.69,0.73,-0.06,1,1,491.997,0.4066731413364048,1,Kepler-1058 b,,,6418.774815009722
648,1.73,3.64,3.86,3.76419105,0.044,4906.0,0.72,0.75,-0.15,1,1,713.167,0.531607001335792,1,Kepler-1059 b,,,9304.24042930351
649,2.5,10.44,3.28,13.5708,0.109803,5858.0,1.04,1.0,-0.12,1,4,444.322,0.4240332198780042,1,Kepler-106 c,,,5796.789133581607
